id,age,sex,What is your sex?-TEXT,ori,What is your sexual orientation?-TEXT,asian,black,hispanic,native,hawaii,white,other,preferno,language,zip,educ,momeduc,dadeduc,poli,eatmeat,oftmeat,likemeat,goodappear,ethic,environ,goodhealth,partner,cost,avail,taste,badappear,badhealth,percentmeat,percentveg,percentvegan,percentother,compare_point,accurate,admirable,alert,ambitious,amiable,amusing,attentive,capable,cautious,cheerful,clean-cut,clever,competent,composed,confident,considerate,constructive,cool-headed,cooperative,cordial,courteous,cultured,curious,decent,dependable,direct,disciplined,educated,emotional,energetic,enthusiastic,ethical,forgiving,good,grateful,happy,healthy,helpful,honest,honorable,hopeful,humorous,independent,inquisitive,intellectual,kind,lighthearted,likable,logical,mathematical,mature,modest,moral,observant,optimistic,original,outgoing,outstanding,passionate,patient,persistent,persuasive,philosophical,pleasant,positive,practical,proficient,progressive,prompt,punctual,purposeful,rational,refined,relaxed,reliable,responsible,righteous,sensible,skillful,sophisticated,strong-minded,studious,tactful,talkative,tender,thorough,thoughtful,tolerant,tough,trustful,trusting,truthful,understanding,venturesome,well-mannered,wellread,well-spoken,wholesome,witty,absent-minded,abusive,aggressive,aimless,angry,authoritative,bad,bashful,belligerent,boastful,boring,bossy,bragging,careless,cold-hearted,conceited,cruel,cunning,cynical,disagreeable,disturbed,dominating,egotistical,fearful,finicky,foolish,frivolous,frustrated,gloomy,gossipy,greedy,grouchy,gullible,high-strung,hostile,hypochondriac,ill-mannered,ill-tempered,impolite,indifferent,inhibited,insolent,insulting,irresponsible,irritating,jealous,jumpy,lackingimagination,loud-mouthed,maladjusted,malicious,materialistic,meddlesome,mediocre,melancholy,messy,misfit,moody,naive,narrow-minded,nosey,obnoxious,overconfident,pessimistic,petty,phony,possessive,prejudiced,profane,quarrelsome,radical,rash,rebellious,rigid,rude,sad,scheming,scolding,selfish,shallow,short-tempered,showy,shrewd,smug,solemn,spiteful,squeamish,stingy,strict,superficial,superstitious,theatrical,timid,troublesome,underhanded,unreasonable,unreliable,wasteful,weak,wishy-washy,feeltired,feelnervous,needcalm,feelhopeless,feelrestless,sitstill,feeldepressed,nocheer,feeleffort,feelworthless,last30,unablework,nodays,seeprofess,physicalhealth,tip_extrovert,tip_critical,tip_dependable,tip_anxious,tip_open,tip_reserved,tip_sympathetic,tip_disorganized,tip_calm,tip_conventional,oft_drink,typ_drinks,oft_six,cutback,criticized,feltguilty,steadynerves,K10,tip_reservedR,tip_criticalR,tip_disorgR,tip_anxR,tip_convenR,TIPI_Total,TIPI_Extroversion,TIPI_Agreeableness,TIPI_Conscientiousness,TIPI_EmoStab,TIPI_Openness,oftdrink,typdrink,oftsix,AUDITC,cutbk,critic,guilty,nerves,CAGE
R_24qSFR37bIVaRU0,26,1,,1,,,,,,,1,,,English,2215,5,5,5,2,1,2,2,,,,,,,,,,,,,,,Boston,4,6,4,3,6,3,6,4,1,4,4,4,5,5,6,7,5,4,7,7,6,5,4,6,3,5,2,5,3,5,5,6,6,4,6,5,6,7,5,2,7,4,4,5,3,6,3,5,4,2,4,6,6,3,6,2,6,5,5,2,5,5,2,5,5,6,5,6,4,4,5,6,6,4,5,6,5,4,5,2,6,4,4,4,6,6,4,6,1,7,6,6,6,4,6,3,4,3,5,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,2,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,6,2,1,1,1,1,3,1,5,2,1,1,1,3,1,1,1,2,1,3,2,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,5,5,6,0,0,0,5,6,1,4,1,6,3,7,1,5,3,1,,,2,2,2,2,49,5,7,7,7,5,59,11,14,11,12,11,0,,,,1,1,1,1,4
R_12m1o2mpMQNQBB7,21,1,,1,,,,1,,,,,,english,91941,3,4,4,3,1,3,3,,,,,,,,,,,,,,,San Diego,5,3,2,5,2,4,3,6,6,2,4,5,6,5,4,5,6,3,2,2,2,5,5,5,5,6,6,4,2,2,2,4,1,6,5,1,2,5,7,4,5,6,5,3,5,4,5,6,7,2,7,5,5,6,2,5,1,5,2,6,6,5,5,6,1,4,6,5,3,5,3,5,4,6,5,6,2,6,5,4,2,3,3,1,3,6,5,6,3,7,2,7,5,5,6,5,6,4,2,1,1,5,5,2,4,1,5,2,4,1,1,2,5,6,1,2,5,5,2,1,4,5,2,2,2,2,4,1,2,2,5,1,3,4,1,2,2,2,6,5,4,2,4,2,4,5,4,1,2,2,1,2,4,2,4,2,2,1,2,2,1,2,6,2,2,2,5,2,2,3,2,2,5,2,6,1,4,1,4,5,1,4,2,5,2,1,5,4,1,1,1,4,2,3,2,4,2,2,2,2,3,2,1,1,1,1,1,1,1,4,3,12,0,5,1,5,6,2,5,7,4,5,5,5,2,3,2,2,2,2,2,14,1,3,3,6,3,37,2,7,9,11,8,1,2,1,4,1,1,1,1,4
R_3nI3uZOQCMeZMPJ,30,1,,1,,,,,,,1,,,English,16701,5,7,4,2,1,3,3,,,,,,,,,,,,,,,Whitman MA,6,5,6,6,5,6,5,7,6,4,5,6,6,4,7,6,5,5,5,4,5,5,7,6,6,6,5,6,1,4,4,5,4,5,5,4,5,4,5,6,5,7,7,7,7,4,5,6,6,4,5,6,6,5,4,5,4,5,6,5,6,5,2,5,4,5,5,3,5,5,5,7,5,5,5,5,3,4,6,6,5,4,3,3,4,5,5,6,3,5,4,5,5,7,5,6,6,5,7,4,1,5,3,3,4,2,3,4,4,2,5,4,4,5,3,2,3,5,3,3,5,3,2,3,2,2,4,3,2,3,4,3,3,3,1,3,3,4,5,3,4,2,4,4,2,4,4,4,3,3,5,3,2,4,4,4,4,2,3,3,2,3,5,3,3,5,3,5,3,5,4,6,3,3,2,4,2,3,2,3,2,5,4,2,3,2,4,4,3,1,4,2,3,4,3,3,2,2,2,5,4,4,4,4,4,5,5,5,5,4,0,0,0,5,4,5,5,2,7,6,2,4,7,2,4,1,2,2,2,2,2,45,2,3,4,6,6,46,6,5,9,13,13,3,0,1,4,1,1,1,1,4
R_3dYuDguZmRRZ7Iy,49,1,,1,,,,,,,1,,,English,29687,7,5,5,2,1,4,4,,,,,,,,,,,,,,,"Hendersonville, North Carolina",5,4,5,2,4,3,6,5,6,2,4,6,5,6,3,6,5,6,4,6,6,5,7,6,7,4,6,7,3,1,1,7,4,5,3,2,3,4,7,7,2,3,5,7,7,4,2,3,7,7,6,6,6,4,1,4,1,4,1,5,5,2,4,3,2,5,6,6,7,7,3,7,5,4,7,7,4,6,5,5,5,6,6,1,3,7,6,6,3,4,4,7,5,2,6,7,6,4,2,6,1,2,6,2,1,2,6,1,2,5,2,2,2,5,3,1,4,7,4,4,1,5,2,5,3,2,6,5,1,4,5,3,2,2,2,1,4,1,5,6,2,1,1,5,3,3,1,1,4,1,2,2,4,5,3,6,6,3,1,1,2,2,7,4,1,3,2,2,1,3,1,1,5,1,5,3,1,5,1,2,1,5,3,6,1,5,7,5,1,1,1,6,2,1,4,1,4,5,5,3,3,4,3,4,5,3,4,4,4,5,0,2,0,4,1,1,7,5,5,7,4,2,3,3,2,1,1,2,2,2,2,37,1,7,6,3,5,42,2,11,13,6,10,1,0,0,1,1,1,1,1,4
R_1FyrJk3CPXWLigv,28,1,,1,,,,,,,1,,,English ,32179,5,3,4,3,1,5,5,,,,,,,,,,,,,,,"Ocala, FL",6,7,6,3,7,7,7,7,7,2,7,6,7,6,3,7,6,7,7,7,7,4,3,7,7,4,7,7,5,2,2,7,7,7,7,4,6,7,7,7,5,7,3,6,7,7,7,7,7,7,7,7,7,7,5,3,1,5,4,7,5,3,1,7,5,7,6,3,7,7,6,7,5,7,7,7,5,7,5,3,5,6,7,1,7,7,7,7,1,7,6,7,7,1,7,6,4,7,7,1,1,1,3,1,1,1,6,1,1,7,1,1,1,1,1,1,5,3,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1,3,1,1,1,1,1,2,5,3,5,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,5,1,1,1,1,1,3,2,4,4,5,5,4,5,5,5,5,5,5,0,0,0,5,1,1,7,3,2,7,7,1,7,5,2,1,1,2,2,2,2,47,1,7,7,5,3,47,2,14,14,12,5,1,0,0,1,1,1,1,1,4
R_2xz3adz2OviX57W,36,1,,3,,1,,,,,,,,English,23702,5,3,3,2,1,4,3,0,7,7,4,0,6,5,8,0,5,90,10,0,0,"City of Portsmouth, Virginia",5,4,4,3,6,5,6,6,6,5,4,5,6,5,5,6,5,6,6,6,6,4,5,5,6,4,6,5,5,4,4,5,5,4,6,6,6,5,5,4,6,4,5,5,5,5,5,6,6,3,5,6,5,5,5,2,3,5,5,6,5,4,3,5,5,6,6,6,5,7,5,5,4,5,6,7,4,6,5,4,4,5,6,2,4,6,5,5,4,5,5,5,5,3,6,2,4,5,3,3,1,1,1,2,4,2,2,2,2,5,2,2,2,2,2,2,3,3,1,2,2,1,1,3,2,2,3,2,3,3,2,4,2,1,1,1,1,1,3,5,3,2,1,2,3,2,6,1,1,1,2,2,3,2,2,2,2,4,2,2,1,2,3,3,2,2,3,2,1,1,2,2,3,2,3,1,2,3,3,1,2,3,2,4,2,2,4,3,2,2,3,5,2,3,2,1,1,3,3,4,4,5,5,5,5,5,5,5,5,5,0,0,0,5,2,2,7,2,5,6,5,2,6,6,2,1,1,2,2,2,2,48,2,6,6,6,2,47,4,11,13,12,7,1,0,0,1,1,1,1,1,4
R_eeZrIpm4FKgp8Pv,30,1,,3,,,,,,,1,,,English,18644,4,5,4,1,2,,,,,,,,,,,,,,,,,Northeast PA,4,4,5,5,6,3,2,6,6,3,4,4,5,4,5,4,3,4,3,4,5,2,6,5,4,5,5,3,2,6,5,4,4,4,4,4,5,3,5,4,3,4,5,6,6,3,4,3,5,6,4,4,4,5,4,4,1,3,4,4,5,2,4,4,5,5,4,5,3,2,5,4,4,3,5,6,3,4,5,3,4,4,3,1,2,4,4,6,6,4,3,6,4,3,4,6,3,3,4,5,2,6,3,4,4,4,2,5,4,4,5,4,4,4,4,2,4,6,3,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,1,6,4,2,3,4,4,4,3,5,4,4,2,3,4,5,3,2,4,3,2,4,4,6,4,4,4,4,4,3,2,4,4,3,4,4,3,3,3,2,5,4,4,4,4,3,4,4,4,3,3,2,2,3,5,5,4,2,2,5,5,5,5,5,0,2,0,5,1,4,6,4,3,7,2,3,4,1,3,1,1,2,2,2,2,41,1,4,5,4,7,37,2,6,11,8,10,2,0,0,2,1,1,1,1,4
R_9KuRrezw1UpyPnP,22,2,,1,,,,,,,1,,,Engish,49301,4,5,7,1,1,4,3,0,8,8,0,0,6,1,0,2,5,90,10,0,0,Forest Hills,4,4,5,5,4,5,4,5,3,3,2,5,5,3,3,6,4,4,5,3,5,5,6,4,3,2,3,6,4,4,3,4,4,5,4,4,5,5,5,4,3,5,6,6,6,5,4,4,5,6,3,4,4,4,3,5,2,4,4,3,3,4,5,4,4,5,4,6,3,3,3,4,4,2,3,3,3,4,4,5,4,6,4,2,6,4,6,6,3,5,5,4,5,5,5,6,4,3,5,4,3,1,5,2,2,3,6,3,2,3,2,2,4,2,2,3,3,4,3,5,2,2,5,3,3,2,4,6,2,2,4,2,5,3,4,3,3,3,2,5,4,2,5,3,4,6,2,2,4,3,2,2,2,5,5,6,5,2,1,2,3,2,4,2,1,3,1,5,3,5,5,5,2,3,5,2,2,2,2,3,2,4,2,3,3,5,2,2,2,2,2,6,4,2,3,5,2,4,4,3,2,3,4,3,3,3,4,2,4,5,2,5,1,5,2,2,3,6,7,7,6,5,2,2,3,2,2,2,2,2,2,31,1,6,3,2,6,38,3,12,6,4,13,2,1,1,4,1,1,1,1,4
R_Y3tQ2vFaVNApmmd,29,2,,1,,,1,,,,,,,english,28390,3,3,3,3,1,4,4,,,,,,,,,,,,,,,Spring Lake,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,7,7,5,7,5,3,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,4,7,7,7,7,7,7,5,5,7,7,7,5,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,3,7,7,7,5,7,7,5,7,7,5,7,7,7,7,5,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,0,0,5,1,1,7,1,7,1,7,1,7,4,1,,,2,2,2,2,10,7,7,7,7,4,61,8,14,14,14,11,0,,,,1,1,1,1,4
R_1l4c6IIKWukfb9v,30,1,,1,,1,,,,,,,,English,60076,5,5,7,4,1,4,5,0,0,0,0,5,0,0,0,2,0,85,0,10,5,illinois,5,4,7,3,4,5,6,5,6,3,6,6,5,5,2,5,5,6,5,4,5,2,6,5,5,3,4,5,2,2,2,6,5,4,4,3,4,5,5,5,3,5,3,5,6,5,5,4,6,7,5,6,5,6,3,3,1,4,3,5,2,2,2,4,3,6,5,4,4,5,3,6,3,5,5,5,2,5,5,3,4,3,5,1,4,4,5,4,1,5,5,5,5,2,5,5,2,5,6,5,2,1,5,2,2,2,3,2,2,5,3,2,2,5,2,1,5,6,5,4,1,2,5,3,3,2,5,5,3,5,2,3,4,1,2,2,2,3,7,6,4,3,1,3,3,2,5,1,1,1,6,1,4,3,3,6,2,3,1,2,2,2,6,2,2,3,5,3,2,3,1,2,5,2,3,3,2,6,3,1,1,5,3,5,2,6,6,5,2,1,1,7,2,2,2,2,5,5,5,4,4,5,4,4,5,4,5,5,5,5,0,0,2,5,2,3,5,5,2,6,5,1,5,4,1,,,2,2,2,2,45,2,5,7,3,4,40,4,10,12,8,6,0,,,,1,1,1,1,4
R_3fPLkWB7Tosx2so,31,2,,1,,,1,,,,,,,english,75228,4,4,3,2,1,5,2,0,0,3,0,0,2,5,8,0,2,95,0,0,5,Dallas,5,5,3,4,4,5,5,5,7,2,4,6,5,5,2,5,4,5,5,3,5,5,6,5,5,6,5,5,3,2,3,5,5,5,5,4,4,5,6,5,3,7,6,4,6,5,7,4,5,1,6,4,4,6,3,4,1,5,4,4,3,5,4,5,4,5,5,4,4,4,5,5,4,7,5,5,4,5,5,4,6,5,2,3,4,5,5,5,5,2,2,6,5,3,5,5,6,4,6,2,1,4,3,4,2,3,6,2,3,4,3,3,1,2,1,1,2,4,2,3,2,1,3,3,2,1,3,4,4,2,4,1,2,3,2,2,2,2,4,1,2,2,3,1,3,4,1,3,2,2,5,1,3,4,5,4,4,2,2,2,2,1,2,2,1,2,1,4,2,3,3,2,1,3,4,1,3,2,4,3,1,2,1,4,2,2,2,4,4,2,2,4,2,2,2,2,2,2,3,3,5,5,4,5,5,3,5,4,5,,0,0,0,5,1,1,6,1,4,7,7,3,5,5,1,,,2,2,2,2,44,1,7,5,7,3,46,2,14,11,12,7,0,,,,1,1,1,1,4
R_2CxLSe5oqcrp9Vm,34,1,,1,,,,,,,1,,,English,48202,7,5,5,2,1,3,3,,,,,,,,,,,,,,,Detroit,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,6,1,6,1,7,4,6,1,6,2,3,1,1,2,2,2,2,50,4,7,7,7,6,62,10,13,13,13,13,2,0,0,2,1,1,1,1,4
R_1CkKmiqNIy6pTsp,37,2,,1,,,1,,,,,,,English,39157,7,3,3,4,1,5,3,0,0,4,0,0,0,0,0,5,8,100,0,0,0,Atlanta,5,3,6,6,5,3,6,7,5,6,6,5,6,5,6,6,6,5,5,6,5,6,5,6,6,6,5,7,3,5,3,6,5,6,5,6,6,6,6,5,6,6,6,5,6,5,5,6,6,5,5,6,5,6,6,6,3,6,5,3,6,5,3,6,6,5,6,6,3,6,7,6,5,5,6,6,6,6,6,6,6,5,5,3,5,5,5,5,3,5,5,5,5,5,6,5,6,6,5,2,2,2,2,1,5,2,3,2,5,2,2,5,2,2,5,2,3,3,5,2,5,3,5,2,2,3,2,3,3,5,2,2,3,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,6,6,3,5,2,2,2,1,3,2,2,3,5,2,5,5,2,2,2,3,2,2,5,2,3,5,2,5,2,3,3,2,2,2,2,2,6,2,6,2,2,5,2,3,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,6,,,,,1,3,6,2,5,6,5,2,6,6,3,1,1,2,2,2,2,50,2,5,6,6,2,44,3,10,12,12,7,2,0,0,2,1,1,1,1,4
R_2QLjTK0IulOuoU1,29,2,,1,,,,,,,1,,,English,70535,4,3,1,5,1,3,3,,,,,,,,,,,,,,,Carencro,6,6,7,7,6,6,7,7,5,6,6,6,7,7,5,7,6,7,6,6,7,6,7,7,7,4,7,5,4,6,6,6,6,7,7,7,5,6,7,5,7,7,7,7,6,7,6,7,7,2,7,7,6,6,4,6,4,5,6,5,7,4,4,6,7,7,6,1,7,7,7,7,7,5,7,7,4,7,6,5,4,6,7,4,6,7,7,7,4,6,6,6,7,5,7,5,6,6,7,3,1,1,2,2,1,1,4,1,3,4,1,2,1,1,1,1,4,1,2,1,2,1,1,2,2,2,3,1,3,1,2,1,3,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,2,3,3,3,2,2,1,2,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,4,1,4,2,4,2,4,4,2,1,1,1,1,2,2,2,3,3,1,1,4,5,5,5,5,5,5,0,0,0,2,4,1,7,2,7,6,7,3,6,1,3,1,1,2,2,2,2,37,2,7,5,6,7,58,6,14,12,12,14,2,0,0,2,1,1,1,1,4
R_1IW3HkqwaPpL3Z7,30,1,,1,,,,1,,,,,,English,11385,5,5,3,2,1,3,4,0,0,0,8,0,9,9,9,0,0,90,10,0,0,New York,5,5,7,7,7,6,7,7,5,5,5,7,5,5,6,3,5,3,5,3,5,6,7,3,5,7,5,5,7,7,7,5,3,5,5,6,5,5,7,5,5,7,7,7,5,5,5,7,5,5,5,2,5,7,5,7,7,6,7,1,7,7,5,3,6,6,5,7,6,5,5,5,5,5,5,5,5,5,5,5,6,5,3,7,5,5,6,7,7,5,5,7,5,7,5,5,6,2,7,5,2,7,5,5,5,2,1,5,5,1,7,7,6,5,7,3,7,7,5,5,7,7,2,5,2,5,5,7,7,6,6,1,7,3,4,5,5,5,5,1,4,2,5,5,5,6,1,7,5,3,7,5,5,3,6,6,6,1,1,7,7,6,5,7,7,6,1,7,5,6,6,7,2,5,2,6,5,5,6,6,7,5,6,1,5,3,6,3,7,5,5,1,7,5,3,2,5,1,5,5,4,4,4,3,4,4,4,3,4,5,0,10,0,4,7,5,7,5,7,3,7,3,6,1,1,,,2,2,2,2,39,5,3,5,3,7,57,12,10,12,9,14,0,,,,1,1,1,1,4
R_2YrCgOL4WtYdtnS,30,1,,3,,,,,,,1,,,English,32210,4,2,3,2,1,5,4,0,3,5,0,0,5,0,0,0,3,95,5,0,0,Boston,4,2,5,2,5,5,5,4,6,2,4,4,4,5,1,6,4,5,6,5,6,4,5,6,5,4,4,2,4,3,4,5,3,5,6,2,4,6,6,4,3,6,5,4,2,5,4,4,5,1,4,6,6,4,2,4,4,2,3,7,2,2,4,5,2,6,4,6,4,6,4,4,4,4,5,5,2,5,3,3,4,4,6,2,4,4,5,7,2,2,2,6,6,2,6,3,4,4,4,4,4,1,4,2,2,2,6,2,1,5,1,1,4,2,2,1,3,6,2,4,1,1,5,4,4,4,4,5,2,1,3,6,5,2,6,2,2,1,6,5,4,1,4,2,4,4,3,1,4,3,2,3,4,2,4,3,4,5,4,3,1,1,6,2,4,3,1,2,2,4,4,3,4,1,6,2,2,2,2,1,1,4,1,6,2,4,4,2,2,2,3,6,2,2,2,4,2,4,4,4,3,4,3,4,4,3,3,3,3,,0,10,0,5,2,2,6,4,6,6,6,4,5,2,1,,,2,2,2,2,34,2,6,4,4,6,47,4,12,10,9,12,0,,,,1,1,1,1,4
R_3ndygps2sjompOG,28,2,,1,,,,,,,1,,,English,63368,4,2,8,2,1,3,2,1,1,2,4,10,8,4,5,6,2,80,20,0,0,St louis,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,3,3,3,3,3,3,3,5,3,2,3,3,3,2,3,3,2,3,5,4,5,6,5,4,5,3,6,5,5,5,5,6,5,5,5,5,6,6,5,5,5,4,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,4,3,5,5,5,5,5,6,5,5,5,6,5,5,5,6,5,5,4,5,5,5,5,5,5,6,5,5,5,4,5,5,6,4,5,4,5,4,5,4,5,5,5,5,6,5,5,3,3,3,3,3,3,3,3,3,3,4,2,10,0,3,3,3,5,5,6,5,5,3,3,2,5,3,5,1,1,1,1,30,3,5,5,3,6,44,6,10,10,6,12,4,2,4,10,0,0,0,0,0
R_2xQNOgrt1NAYkPK,35,1,,1,,,,,,,1,,,English,95824,4,3,3,3,1,3,3,,,,,,,,,,,,,,,Sacramento,5,5,5,4,4,4,5,6,5,5,4,4,6,5,5,6,4,6,5,6,6,6,4,6,7,3,5,5,4,6,5,5,6,6,6,6,5,5,7,6,5,5,6,4,5,6,5,7,5,3,6,7,6,4,5,3,5,5,5,7,6,4,4,6,7,5,5,4,6,7,6,6,4,6,7,6,6,6,5,4,4,4,4,4,6,5,5,5,5,6,6,6,6,4,6,3,4,6,4,2,2,2,2,2,2,2,4,2,2,3,2,2,3,2,1,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,4,2,2,2,2,2,3,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,4,2,4,2,2,2,2,2,1,2,3,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,1,1,6,1,5,6,6,2,5,4,4,2,3,2,2,1,2,50,2,7,6,7,4,49,3,13,12,12,9,3,1,2,6,1,1,0,1,3
R_27woQZDgQqF5vh5,31,2,,1,,,,,,,1,,,english ,33173,5,7,5,4,1,3,3,,,,,,,,,,,,,,,Coral Gables ,7,7,6,7,5,7,7,7,5,7,7,7,7,7,7,7,7,6,4,6,7,7,5,7,7,6,7,7,4,7,7,7,6,7,6,7,6,5,6,7,7,7,7,6,6,6,6,7,7,6,7,4,7,7,7,7,7,6,7,5,6,6,5,6,7,7,7,5,7,7,7,7,7,5,7,7,7,6,7,7,6,7,6,7,7,7,6,5,6,5,5,6,5,7,7,7,7,6,6,2,1,1,1,1,7,1,1,1,5,1,7,5,1,1,7,1,2,5,4,1,7,7,2,6,2,3,1,1,5,5,1,2,5,1,2,1,1,1,4,5,4,3,1,1,3,1,1,5,1,1,7,5,1,1,2,1,1,2,1,5,1,6,1,4,1,4,3,3,1,1,2,1,5,1,1,2,4,3,6,1,7,1,5,4,1,1,5,6,6,1,3,1,1,1,2,1,4,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,7,7,7,1,6,1,7,1,7,1,4,1,3,2,2,2,2,50,7,1,7,7,7,63,14,8,14,14,13,3,0,2,5,1,1,1,1,4
R_1IirUAPa1AwTbPg,32,2,,1,,,1,,,,,,,English,30345,5,5,5,3,1,5,5,,,,,,,,,,,,,,,Atlanta,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,5,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,7,1,7,1,7,2,7,1,7,1,1,,,2,2,2,2,50,6,7,7,7,7,69,13,14,14,14,14,0,,,,1,1,1,1,4
R_xsXq9IAMeztpz6F,36,2,,1,,,,,,,1,,,English,99615,5,5,5,5,1,5,5,,,,,,,,,,,,,,,East Tennessee,4,4,5,4,3,4,5,4,5,2,5,4,4,4,3,3,4,4,4,2,3,5,5,5,5,4,3,6,3,2,2,3,3,4,3,2,5,3,3,4,2,4,6,5,5,3,2,3,5,4,4,6,4,5,2,4,2,3,3,2,3,3,5,3,2,5,4,4,6,6,4,5,4,3,4,3,2,4,4,5,3,5,3,2,2,4,3,2,4,4,4,3,3,5,3,5,5,3,5,4,2,4,4,5,3,4,5,4,2,3,2,2,5,5,3,4,5,6,5,4,2,2,4,3,4,3,6,5,2,4,6,3,3,5,2,5,5,5,6,5,5,5,4,4,4,5,4,2,4,4,4,3,4,6,5,4,6,3,2,2,2,2,6,2,2,4,5,6,3,3,3,5,4,5,6,5,5,5,2,3,3,5,4,5,5,2,4,4,2,2,2,4,4,5,4,3,3,4,3,3,3,4,3,3,3,2,3,3,3,5,0,2,0,5,2,5,4,4,5,6,2,5,4,4,1,,,1,1,1,1,30,2,3,3,4,4,33,4,5,7,8,9,0,,,,0,0,0,0,0
